Unnamed: 0,reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
16761,540fee22-c417-45d5-a42e-e71dc6cb2c74,Kbagus gak bisa terus yaa🥲,1,0,,2023-01-01 14:50:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:08
16760,4ddf1181-b1d4-4d3a-b30e-f268203d4ac1,Buruk....daftarnya susah....verif pake video segala..dicoba gagal terus verif videonya. Bukannya mempermudah...malah mempersulit nasabah...makasih bri ( pantesan...bukan cuma gw doang...user yg laen sama kendalanya sama gw..dah lah uninstal aja...aplikasi buruk. ),1,0,2.34.0,2023-01-01 14:53:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:07
16759,af3b7310-4c95-4383-a01e-c2647334876f,👍👍👍,5,0,2.32.0,2023-01-01 14:55:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:47
16758,80b431c7-65ac-46e3-9347-bffe813274e5,bagus,5,0,,2023-01-01 15:00:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:47
16757,39487360-499b-45dd-bccb-a8bc5aa6e281,Aplikasi terburuk sepanjang masa,1,0,2.28.0,2023-01-01 15:04:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:07
16756,c2fb2365-faa4-4461-bc08-9cf1e61cba0a,"pihak bri, tolong bukalagi sms banking nya, brimo ribet susah daftar...",1,0,2.34.0,2023-01-01 15:07:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:07
16755,21645dfd-677f-4609-a66f-e6ca14cac7db,bagus muantab,5,0,2.35.0,2023-01-01 15:08:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:47
16754,3310745a-b80e-4a20-9325-df40d7b5573a,bagus,5,0,2.34.0,2023-01-01 15:21:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:47
16753,04cc69f9-3e38-42b3-b505-2bf233c38444,bagus,2,0,2.34.0,2023-01-01 15:30:00,"Hai Sobat BRI, terima kasih atas ulasannya. Apabila mengalami kendala silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:39
16752,36ed32a7-a4a8-4633-88e0-fa25186d09b1,sangat mengbantu,5,0,2.34.0,2023-01-01 15:31:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:47
16751,3bc9e8bd-a1a9-4150-a8e6-442e25d282f4,Puas,5,0,2.35.0,2023-01-01 15:37:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:47
16750,88e25893-b7c7-427d-9dbb-361ac6015e3c,Mantap,5,0,2.35.0,2023-01-01 15:39:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:47
16749,e1c74d95-6ea0-4063-b70d-3d92a901b295,bagus,5,0,2.34.0,2023-01-01 15:46:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:47
16748,bbe11f41-0fa5-42f4-866f-fd9e6f798f97,Mantap full,5,0,2.35.0,2023-01-01 15:46:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16747,e8626f41-80dc-476d-bc73-d4ad7642c332,Sangat membantu,5,0,2.34.0,2023-01-01 15:48:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16746,5e7eab04-ee38-42d7-a75d-3828712ae1bf,Aplikasi sangat mudah dan sangat membantu untuk segala macam transaksi,5,0,2.34.0,2023-01-01 16:00:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16745,c839114e-0421-46e3-93d8-95d48a723390,"Mantap, sangat membantu dan mempermudah di setiap transaksi, pbagusonya baguse lah.",5,0,2.35.0,2023-01-01 16:02:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16744,1cf2f731-5570-44a9-b2b5-02de106b4f68,bagus si notifikasi payment masuk dan keluar ada report tapi kenapa di aplikasi cuma ada report payment keluar saja,3,0,2.35.0,2023-01-01 16:11:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:45
16743,44ff99b9-37ae-4031-a117-eceef583c224,Mantap,5,0,2.34.0,2023-01-01 16:12:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16742,49355131-e926-487f-aaac-5dc1628f40e7,like,5,0,2.35.0,2023-01-01 16:13:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16741,7354996d-1dc6-4205-aa3e-4a3aa931d324,sangat membantu sekali,5,0,2.34.0,2023-01-01 16:18:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16739,7348c1ed-5573-4b5b-9954-9b66a149202c,Baik sekali,5,0,,2023-01-01 16:19:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16740,100af804-e7f9-43d4-b47a-fae737d4227f,"Brimo pntk klo ad gagal di transaksi ngk di proses2 sldo kepotong ngk masuk ovo,smpai brpa kli bgtu,bru in sya komen njing",3,0,2.35.0,2023-01-01 16:19:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:44
16737,0875e5e9-6f07-4849-a9d1-801a76fdcef3,Alhamdulillah Mempermudah bisnis tambah lancar,4,0,2.35.0,2023-01-01 16:20:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Sora",1/2/2023 2:58
16738,5ace3342-9861-43d4-83be-941d31d701ef,Sangat bagus,5,0,2.34.0,2023-01-01 16:20:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16736,d3d025ef-2115-4a1d-8d84-17cd8f7db9a0,Terbaik,5,0,2.35.0,2023-01-01 16:29:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16735,e4a55554-9ee3-4e7d-ad65-47a7f108021f,Brimo recomended,5,0,2.35.0,2023-01-01 16:33:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16734,5a96f99c-0878-4c71-b732-fece6f9465e8,bagus,5,0,,2023-01-01 16:38:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:27
16733,f94db32f-2134-447e-867c-2090495ed32a,"Aplikasi penguji kesabaran, bukannya mempermudah malah bikin susah mau transfer uang saja TDK bisa",1,0,2.34.0,2023-01-01 16:53:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:06
16732,746c4a29-dd02-4ada-a1fa-e9d63db8fefb,Sering nge-bug saldo tidak terbaca padahal jaringan bagus. Mau taransaksi pun jadi sulit.,1,3,2.35.0,2023-01-01 17:02:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:06
16731,df767941-2fc9-4c00-9d65-62fc1ab99441,Sering terjadi bug atau apalah. Kadang mau ngecek saldo. Tapi ga bisa.,3,0,2.35.0,2023-01-01 17:06:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:44
16730,eee820d5-c853-41ea-9ff3-30ae16611253,"Klo seumpama ganti hp kira² apa masih bisa download lagi apk ini untuk digunakan bertransaksi seperti hp sebelumnya, trim's",5,0,2.35.0,2023-01-01 17:06:00,"Hai Sobat BRI, pemindahan aplikasi BRImo ke ponsel lain dapat lansung dilakukan tanpa melakukan registrasi ulang. Pastikan aplikasi BRImo sebelumnya telah terhapus dan nomor ponsel terdaftar terpasang pada ponsel yang akan digunakan. Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily",1/17/2023 9:26
16729,eee2ba8f-5c4b-439a-a520-09e5988919a8,Gangguan mulu,1,0,,2023-01-01 17:07:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:05
16728,76c68874-e1b5-4a46-89f4-c3685d404783,"kenapa saya gak bisa daftar diakun brimo?terus kenapa pas masukin nomor rekeningnya kbagus gak bisa yaa, padahal itu sudah benar nomornya dan milik saya pribadi dan atas nama saya sendiri baru 2 langkah pendaftar selalu gagal terus menerus sampai uniestal beberapa kali saya dowload lgi tetep aja gak bisa,,,tolong dong diperbaiki dipermudah pendaftarannya",1,0,,2023-01-01 17:11:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:05
16727,2f804d52-7e54-422a-a745-1d7a4275e946,Sangat membantu,5,0,2.35.0,2023-01-01 17:14:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16726,c589c8a4-bd03-4be2-a133-703255a19bdb,Sangat membantu,5,0,2.35.0,2023-01-01 17:20:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16725,51c37f7b-9cfc-4531-8c45-8da511c287c8,Mantab,5,0,,2023-01-01 17:33:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16724,cc4029ad-9818-4021-bca9-3b9a4e682930,Saya sangat kecewa saat saya membuka rekening baru-baru ini saya membuat kartu jenis pilih yang ada buku tabungannya kartu tapi malah nggak ada dengan alasan digital saya sangat kesulitan untuk melakukan transfer antar bank maupun hal yang lain dikarenakan di daerah saya sulit ada jaringan seenggaknya dikeluarkan lagi lah khusus orang yang jaringannya kurang stabil Dan banyak pegawainya yang kurang ramah dengan pelanggan Tolong BRI yang terhormat segera dibuatkan buku rekening dan kartu Bisa,1,0,,2023-01-01 17:40:00,"Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Fasilitas kartu ATM diberikan sesuai dengan jenis rekening, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:05
16723,22e6f2f0-4540-4e9e-a230-436117e558fe,Mantaaapppp... tingkatkn lagi peforma nya mksih,5,0,2.34.0,2023-01-01 17:45:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16722,57d63765-e73e-4dff-9ccf-505e724ab88d,bagus,5,0,,2023-01-01 17:52:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16721,1982df92-61a5-4fd8-b11f-b53255dedc6a,baguse,5,0,2.34.0,2023-01-01 17:56:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16720,9c1f892b-0e38-498b-9f40-fea50ed5671e,"Rugi nabung disini...saldo minimal 50rb,ada saldo 50 buat beli pulsa 15000 aja gak bisa,kalau dari 1 juta orang di saldonya harus minimal 50rb di kalikan 1 juta orang untung besar brimo...nasabahnya yg boncos...",1,0,2.26.0,2023-01-01 17:58:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:04
16719,bc284cdc-4b0d-4599-ac9a-eec5581d02b7,Alhamdulillah dengan adanya aplikasi ini saya sangat mudah untuk transfer dan tarik tunai jadi mudah.,5,0,2.34.0,2023-01-01 18:22:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16718,c898e92b-f256-418e-8b35-5bbf9b3490cf,Mudah dalam bertransaksi,5,0,2.34.0,2023-01-01 18:22:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16717,186e006f-1183-4d5f-af2a-4d07dba883b4,Sangat membantu,5,0,,2023-01-01 18:33:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16716,f0ca22bf-1866-4360-8be6-98301b6141d5,bagus dan sangat membantu,5,0,2.34.0,2023-01-01 18:39:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16715,052e6c69-5b57-4550-94d3-28bb1eb48123,Sangat memuaskan,5,0,,2023-01-01 18:46:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:26
16714,a8f33aa7-1ed0-4b95-8d8f-2efcdf0466b7,Tingkatkan lagi,4,0,2.34.0,2023-01-01 18:46:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Sora",1/2/2023 2:58
16713,f278e501-45a0-46b2-a8d3-069138766cc1,bagus,5,0,2.8.0,2023-01-01 18:53:00,"Sobat BRI, mohon maaf atas kendala yang dialami. Guna tindak lanjut, silahkan kirimkan detail kendala melalui Telegram dengan Link https://t.me/kontakBRI atau email callbri@bri.co.id ya. Tks~Kei
",7/31/2021 19:20
16712,7c1435a1-4d03-46ad-830c-90325a96f81a,Wbaguseh,5,0,2.35.0,2023-01-01 19:08:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:18
16711,8b9da98c-9a84-4367-a2a4-7d727d24ccc1,Mudah dan cepat realtime,5,0,2.35.0,2023-01-01 19:11:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:18
16710,17359d0e-22b2-4654-b858-cf821c95db69,"Lemot padhl.bumn memeng d fakta lapanagn kl punya BUMN ya begini , nth siap yg salah...",1,0,2.35.0,2023-01-01 19:30:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 1:44
16709,d2e53009-d640-4455-b227-117c4c7506cc,Simpel👍👍👍,5,0,2.34.0,2023-01-01 19:47:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:18
16708,f07d7aea-091a-4739-af67-31bd95ed7618,transaksi lancar dan sangat mudah,5,0,2.34.0,2023-01-01 19:53:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:18
16707,1d129f3a-4b82-4fbf-a284-56eb879ae2d5,bagus,5,0,,2023-01-01 19:57:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:18
16706,58d44fe8-05d8-476e-a55c-e790040bdaa9,Aplikasi bikin pusing,1,0,2.35.0,2023-01-01 20:32:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 1:44
16705,1c67288e-148c-486f-8f88-13a107772594,Semoga kedepan semakin meningkat aplikasinya.,5,0,,2023-01-01 20:41:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:18
16704,fc585223-9c2b-4142-a84c-f206993a5e34,Ribet,2,0,,2023-01-01 20:57:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 2:39
16703,2d6ea177-27d9-444c-8abd-71989c52718e,Mantaaap...SMG kedepan LBH baik..sukses sllu...,5,0,2.34.0,2023-01-01 21:12:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:18
16702,e02f31d2-a812-43a7-8b15-650e5cd79625,bagus👍,5,0,,2023-01-01 21:19:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:18
16701,a08ea4d0-3912-4455-bcea-be969f481b52,bagusss,5,0,2.34.0,2023-01-01 21:19:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:18
16700,7be5af85-319a-4ef4-93a0-3fddc0ee3878,"transaksi aman,cepat,dan mudah. terimaksih BRIMO",5,0,2.35.0,2023-01-01 21:42:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:18
16699,07d23dab-b43d-4624-bb9a-078f4fcf7a7f,"Aplikasi aja dibanyakin,. Ngurus 1 aja nggak becus,. Masa ia rekam waja nggak bisa uda coba ribuan kali tetap aja nggak bisa,. Uda ke bank ngantri kaya tunggu bansos, pelayanan kurang memadai, atm sering eror, giliran ada mobilnya kirain bakalan mudah giliran daftar malah makin darah tinggi,. Hade tolonglah,.",1,0,2.35.0,2023-01-01 21:46:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 1:43
16698,81046f9d-2fde-4342-82eb-56feacaedbea,Mudah,5,0,2.34.0,2023-01-01 21:52:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Lily,1/17/2023 9:17
16697,2a22a8ed-9fd0-4833-84f4-4b56f1f5df0e,bagus baget,5,0,2.35.0,2023-01-01 21:52:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:40
16696,2c1b02d7-60eb-4fb8-a472-f1285907c8f9,Top banget,5,0,2.34.0,2023-01-01 21:53:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:40
16695,22b676f2-c9bb-4f4f-b900-5de6c7324b5a,Sangat memuaskan,5,0,2.35.0,2023-01-01 21:56:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:40
16694,8d6f58ba-0cc0-42cb-9e31-9ba6b978f7a6,"Kenapa akun brimo saya tidak bisa dibuka, padahal sudah sesuai password dan username, katanya salah dan terus gagal saat login, malah terblbagusir. Dan saat klik lupa password untuk membuka blbagusir tetap tidak bisa. Tolong dipermudah, saya mau transaksi woi",1,0,2.34.0,2023-01-01 22:08:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 1:43
16693,adceb309-2b1e-494e-8271-b913db8d5ff7,Makin memudahkan.,5,0,2.35.0,2023-01-01 22:14:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:40
16692,6c7b88e9-56a9-4fcb-bf81-c6ffad2eacd4,5 bintang karna aku puas dengan BRImo,5,0,2.20.1,2023-01-01 22:19:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:40
16691,a1781350-c5f0-4cb4-ab64-5ad8cfff1ee1,Banyak membantu yg kaum mageran,4,0,2.34.0,2023-01-01 22:29:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Sora",1/2/2023 2:58
16690,b8aae7a4-f04b-45e3-8a5d-3d00a190a2a3,Puas,5,0,2.35.0,2023-01-01 22:41:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:40
16688,66c49ea4-c009-44b8-bd0e-0d04261ced2f,bagus sekali apk ini. Sangat memudahkan,5,0,2.34.0,2023-01-01 22:43:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:40
16689,e4fab9c4-b9e1-4af0-80f9-ee2144b1f50e,Lancar.,5,0,,2023-01-01 22:43:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:40
16687,b02e38c0-6a8f-45c3-b1ff-5824f991039f,saya sebagai pengusaha kecil merasa lebih praktis dan hemat waktu,5,0,2.35.0,2023-01-01 22:44:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:40
16686,02f46d56-c0dc-4b4a-8784-75f25f26af04,bagus lebih mudah tanpa antrian,5,0,2.34.0,2023-01-01 22:47:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:39
16685,b2c4d0a6-f196-469e-8f1d-c9843d222b40,"Sangat2 bermanfaat bdan membantu saya, apalagi di saat waktu² mepet .jika ingin transfer dan isi pulsa",5,0,2.35.0,2023-01-01 22:48:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:39
16684,3dffd50c-8a89-4dbc-83d0-b746ed06b41d,bagus,5,0,,2023-01-01 22:49:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:39
16683,e8706938-c5ab-4342-8673-dc4980236be7,Bln genap 1bln sy pakai aplikasi ini blm ada kendala...smoga aman....upload vidio hrs jng baclight biar g ulang2 upload foto ktp jg hr lansdcaprle biar g ngulang..dn bwa ktp dipaskan ua dg tanda byangn yg sdh disediakan...semoga gk ada krndala tdk lelet...,5,0,2.35.0,2023-01-01 22:56:00,"Hai Sobat BRI, terima kasih atas ulasannya. Hal ini menjadi masukan bagi kami untuk pengembangan aplikasi BRImo. Jangan lupa menggunakan fitur menarik lainnya yang memudahkan Sobat BRI dalam bertransaksi. Tks~Rida",1/17/2023 8:39
16682,eb4778b1-bcc8-4f21-886d-23b9f1ed99c7,Sangat membantu sekali,5,0,2.31.0,2023-01-01 23:00:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo dan jangan lupa menggunakan fitur menarik lainnya yang memudahkan dalam bertransaksi. Tks~Rida",1/17/2023 8:39
16681,ae49e32c-103e-43da-a644-ac058d05b352,Alhamdulillah selama ini Lancar,5,0,2.35.0,2023-01-01 23:02:00,"Hai Sobat BRI, terima kasih atas ulasannya, tingkatkan terus transaksi perbankan menggunakan aplikasi BRImo. Tks~Rida",1/17/2023 8:20
16680,3a1316bd-da08-4280-9e2f-1cd956d00d52,Aps apan susah banget mau daptar sebel aing da,1,0,,2023-01-01 23:03:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami, untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Sora",1/2/2023 1:42
